class,loc
/extensions/throwingproviders/src/com/google/inject/throwingproviders/ProviderChecker.java,104
/core/src/com/google/inject/spi/ProviderInstanceBinding.java,10
/core/src/com/google/inject/internal/ProviderInstanceBindingImpl.java,111
/core/src/com/google/inject/internal/ProviderInternalFactory.java,56
/core/src/com/google/inject/spi/ProviderKeyBinding.java,6
/core/src/com/google/inject/spi/ProviderLookup.java,88
/core/src/com/google/inject/internal/ProviderMethod.java,205
/core/src/com/google/inject/internal/ProviderMethodsModule.java,268
/core/src/com/google/inject/util/Providers.java,105
/core/src/com/google/inject/internal/ProviderToInternalFactoryAdapter.java,30
/core/src/com/google/inject/spi/ProviderWithDependencies.java,3
/core/src/com/google/inject/spi/ProviderWithExtensionVisitor.java,7
/core/src/com/google/inject/Provides.java,12
/core/src/com/google/inject/multibindings/ProvidesIntoMap.java,13
/core/src/com/google/inject/multibindings/ProvidesIntoOptional.java,19
/core/src/com/google/inject/multibindings/ProvidesIntoSet.java,13
/core/src/com/google/inject/spi/ProvidesMethodBinding.java,11
/core/src/com/google/inject/internal/ProvidesMethodScanner.java,142
/core/src/com/google/inject/spi/ProvidesMethodTargetVisitor.java,5
/core/src/com/google/inject/ProvisionException.java,29
/core/src/com/google/inject/spi/ProvisionListener.java,11
/core/src/com/google/inject/spi/ProvisionListenerBinding.java,37
/core/src/com/google/inject/internal/ProvisionListenerCallbackStore.java,77
/core/src/com/google/inject/internal/ProvisionListenerStackCallback.java,99
/core/src/com/google/inject/internal/ProxyFactory.java,142
/core/src/com/google/inject/internal/RealElement.java,68
/core/src/com/google/inject/internal/RealMapBinder.java,1000
/core/src/com/google/inject/internal/RealMultibinder.java,450
/core/src/com/google/inject/internal/RealOptionalBinder.java,579
/extensions/servlet/src/com/google/inject/servlet/RequestParameters.java,10
/extensions/servlet/src/com/google/inject/servlet/RequestScoped.java,10
/extensions/servlet/src/com/google/inject/servlet/RequestScoper.java,9
/core/src/com/google/inject/spi/RequireAtInjectOnConstructorsOption.java,22
/core/src/com/google/inject/spi/RequireExactBindingAnnotationsOption.java,21
/core/src/com/google/inject/spi/RequireExplicitBindingsOption.java,21
/core/src/com/google/inject/RestrictedBindingSource.java,26
/extensions/grapher/src/com/google/inject/grapher/RootKeySetCreator.java,7
/core/src/com/google/inject/Scope.java,6
/core/src/com/google/inject/ScopeAnnotation.java,8
/core/src/com/google/inject/spi/ScopeBinding.java,43
/core/src/com/google/inject/internal/ScopeBindingProcessor.java,31
/core/src/com/google/inject/binder/ScopedBindingBuilder.java,8
/core/src/com/google/inject/internal/ScopeNotFoundError.java,38
/core/src/com/google/inject/Scopes.java,120
/core/src/com/google/inject/internal/Scoping.java,221
/extensions/servlet/src/com/google/inject/servlet/ScopingException.java,6
/extensions/servlet/src/com/google/inject/servlet/ScopingOnly.java,10
/extensions/servlet/src/com/google/inject/servlet/ServletDefinition.java,201
/extensions/servlet/src/com/google/inject/servlet/ServletModule.java,85
/extensions/servlet/src/com/google/inject/servlet/ServletModuleBinding.java,8
/extensions/servlet/src/com/google/inject/servlet/ServletModuleTargetVisitor.java,12
/extensions/servlet/src/com/google/inject/servlet/ServletScopes.java,234
/extensions/servlet/src/com/google/inject/servlet/ServletsModuleBuilder.java,89
/extensions/servlet/src/com/google/inject/servlet/ServletUtils.java,140
/extensions/servlet/src/com/google/inject/servlet/SessionScoped.java,10
